tissue,DDX28,KRT19,SNRPG,CENPV,SRPK1,ADARB1,SMARCA4,RPS4X,CELF3,RAB25,CHERP,TTR,TMEM132C,METTL3,STMN1,RBM15B,PUF60,SNURF,HAPLN1,ESRP2,PRTG,IGFBP2,PLVAP,HOXA10,FAM32A,DNAJC8,TESC,MOV10,ISL1,GRWD1,SNRPB2,DLX6-AS1,U2AF2,DHX8,ESAM,HNRNPUL1,TRA2A,PDLIM1,TMSB10,MFAP2,HOXD10,PRPF3,SRSF2,C12orf57,PRRX2,TARDBP,RBFOX3,RTCA,MORF4L1,HNRNPUL2,RBM17,CBX3,PDGFRA,ECSCR,HES4,ZNF326,NPR3,TUBA1A,ROR1,LUC7L3,BASP1,TPT1,JUNB,U2SURP,FZD3,NOSIP,YBX3,ALKBH5,SRPK2,DDX10,THOC6,TUBB2B,HBA1,CPSF2,TAGLN3,SNRNP70,SPP1,STMN2,RNPC3,TCF15,EZR,CDK12,CPEB3,IGF2BP1,PKM,LSM6,BRINP1,WBP4,EFTUD2,SLTM,FIP1L1,FOXC1,FAM50B,RBMX2,ZCRB1,EWSR1,DDX24,SPINT2,NKRF,LIX1,SNRPB,KHDRBS2,GATA6,MGAT4C,SREK1,AGO2,ZFPM2,IFITM3,IGDCC3,FAP,ZNF830,SRSF10,SNRPE,NONO,RHOB,CIRBP,HNRNPLL,PAX9,RSRC1,HTATSF1,SRSF12,GPC4,GATA6-AS1,HNRNPH3,SLU7,SMN1,PEG3,HNRNPA2B1,HAND2,LSAMP,PRPF39,PCDH9,PAX1,FUBP1,CNOT3,S100A16,THOC7,MT2A,CLK4,MAP1B,POU3F2,SNRPD1,IGF2BP2,LIMCH1,IK,MPC2,CRNKL1,DDX52,LAMA1,BAZ1B,HNRNPL,SEPTIN11,GMFG,TET1,CALM2,PAXBP1,ARPC3,CTNNBL1,WNT6,ZFHX3,MECOM,RBM3,XAB2,S100A4,CFAP20,DLX6,KIF26B,DCX,SFRP2,MPZ,SF3A3,PRRX1,HBZ,MSI1,ELK3,MYL12A,EBF1,BARX1,IGFBP4,SRSF11,PABPC1,PLS3,PHF6,MEST,NPC2,ERBB4,MYL9,HNRNPA1,SNRNP200,PUM2,ZIC1,PALM2-AKAP2,COL6A2,EED,FCER1G,GRHL2,THOC5,BMI1,EIF4B,MIR503HG,METTL14,PITX2,LRIG3,MAGI2,TWIST1,DIS3,CDH11,DHX9,HES5,HNRNPC,TNNT2,DLX2,CUEDC2,RBM10,NCBP2,HNRNPK,LSM4,BCAS2,DDX11,SNRPD3,ZEB2,TXNL4A,SNRNP27,EP300,HNRNPD,EHMT2,APOA2,TBX15,PPWD1,PLXND1,VAMP5,FABP1,FOXD1,SYF2,DDX39B,PPIC,SNRPA1,RALY,NASP,AIF1,GPC3,ESRP1,SMNDC1,CCNL1,TDRD9,ZRANB2,CALCRL,POU4F1,ODC1,PTPRZ1,PQBP1,PCBP1,SF3B3,RBM4B,HNRNPF,SRRM3,LARP4,KHDRBS3,THOC1,U2AF1,CLK2,SNRPC,NNAT,KDM1A,DHX33,PPM1G,DLX1,PRMT1,HMGA2,AFF3,RBM47,HOXA11,CD36,AFP,CHD1,SUV39H1,PLP1,COL1A1,PDGFA,MAZ,ERBB3,SETD1A,NFIB,PPIG,LUC7L2,SNIP1,DBR1,RBM6,MEIS2,HNRNPH1,CXCR4,FAM120A,MAP2,PPIE,THOC3,SOX10,SF3B4,DHX16,SATB2,LPAR1,LINC01198,TIA1,PRPF4,RAMP2,EYA1,HDAC3,NAB2,EIF4A3,CKB,SRSF4,PPIL3,PCBP2,ELAVL4,TSHZ2,BRD4,CPEB2,SUB1,MAB21L2,SOX4,CD34,HSPG2,CCAR1,PEG10,SAFB,H2AFY,SNRNP25,SERINC5,THSD7B,CRABP1,AHSG,TCERG1,KHDRBS1,SETD2,SAT1,LMO2,CPSF7,ALDH1A2,SEPTIN6,SF3B6,TECRL,DHX57,CWC15,MSN,RNPS1,LENG1,GATA4,EBF2,PRPF4B,MEF2C,SF3B1,RBM39,KDR,PLAGL1,FGB,FOXD3,RBFOX1,SOX6,ALYREF,H19,SF3A2,SEMA6A,ASGR1,SCAF8,RBM15,SF1,LMO4,YBX1,EYA2,XRCC6,HNRNPCL1,TCERG1L,YTHDC1,FGG,SART3,CWC27,YWHAG,CRABP2,PRMT5,SNRPD2,FTH1,PCF11,SELENOP,PTMA,PCBP4,LSM2,NHLH1,FKBP1A,CD24,DHX15,RECQL5,TBX3,GTF2F1,STAU1,POLR2A,BST2,CLDN6,SFRP1,HBE1,SRSF7,SYNCRIP,RPS6KA5,CPEB4,CELF1,LSM7,DLX5,KRT8,PRCP,CDC40,HSPA1A,STARD13,FLT1,JPT1,NSRP1,IGF2BP3,FREM2,PLRG1,NR2F2,LARP6,KDM4B,PABPN1,NEUROD1,AMBP,VIM,MYL6,AQR,VCAN,TMEM88,CXCL14,SMARCA2,FRZB,BUD13,LHX9,RFX4,HAND1,H3F3A,HNRNPM,DCC,NFIA,ZNF207,CACTIN,CXorf56,MYL7,UBAP2L,SND1,FAM50A,WDR83,COL2A1,XRCC5,COL6A1,KIAA1217,SNCG,CD2BP2,PRPF31,HBG2,PRPF40A,GYPC,DDX23,SRSF1,HOXA9,DIS3L,SHOX2,PERP,RBM8A,CDKN1C,FUS,HDAC6,APOM,TFPI,MEOX2,CALD1,APOA1,ISYNA1,MGST3,PCBP3,HNRNPAB,DICER1,PHC1,RBP1,SRSF9,SF3A1,HDAC4,SRSF3,TPM1,PHC2,MOXD1,SRRM4,DSP,CADM1,LAPTM5,TMSB4X,SRSF5,HBA2,WBP11,MECP2,ELAVL1,UCP2,FTL,SRSF8,PTBP1,PRPF8,METTL16,CWC22,STAU2,DDX46,ASCL1,NTRK2,COLEC12,TFAP2A,FRG1,SOX11,ZMAT5,EGFL7,SERPINA1,LINC01414,HBG1,KAT2A,CSTF2T,CNTN4,H2AFZ,SPINK1,PRPF18,GEMIN5,COL1A2,TRNAU1AP,DDX42,DDX41,LARP7,FMR1,CDH6,TRA2B,SRRM1,HMGN1,NR2F2-AS1,RGS10,HOXD11,TYROBP,EZH2,DAZAP1,PCOLCE,BNC2,HNRNPU,AKAP8,VEGFD,CPEB1,IL1RAPL1,PANTR1,PSIP1,TFAP2B,CSDE1,COL11A1,EDNRB,NOVA1,GPKOW,CCND2,RBM24,ISY1,BCAM,ZRSR2,RBM4,GNAS,ARHGDIB,MEOX1,EMCN,MBNL1,DEK,BAMBI,S100A10,MEIS1,HNRNPDL,METRN,ILF2,SNRNP40,SDAD1,POSTN,FBN2,GMDS,CLDN4,QPRT,DHX30,EGFL8,XPO1,APOE,BUB3,ALCAM,CELF2,TIAL1,SAFB2,NUFIP2,CYB5A,AKAP12,AGGF1,CPE,GNG11,DDX20,PDCD7,ADAR,THOC2,TTYH1,NRP1,RBM38,MDK,SDK1,CASC3,S100B,RBM22,MSI2,HFM1,NCAM1,PCBD1,RBM25,RBM23,NPAS3,PPP1R17,SOX2,CYBB,CDC5L,SNRNP48,BLVRB,TUBB3,DDX3X,CSTF2,SIX1,CRMP1,EXOSC4,KHSRP,CCDC12,NCBP1,LSM3,QKI,KIN,CDK10,HNRNPA3,CDH5,RBMS3,FTO,TAF15,HMGB1,TNNI1,INSC,HMGA1,DHX38,DDX17,MIR205HG,HNRNPH2,SART1,ASH2L,WTAP,CPED1,OAZ1,DNMT1,SRSF6,RBPMS,HOXC6,DDX5,ZEB1,PMAIP1,KAT2B,RBM5,SF3B2,DHX35,NUDT21,FUBP3,SPEN,HDAC1,PUM1,DDX31,PRPF6,CCAR2,MARCKS,HNRNPR,SFPQ,HSPA8,HES6,PTBP3,SNU13,ARPC1B,FOS,PLCB4,CARM1,PPIL2,SUGP2,VAMP8,WT1,SRRM2,RPL12,HNRNPA0,DLGAP1,C9orf78,MBD2,MAB21L1,THRAP3,RAVER1,APOC1,ARL4A,SCRG1,PNN,SNRPA,TFIP11,ELAVL3,FOXC2,SOX3,CDH3,COL3A1,HDAC2,HSPA5,TCF21,EPCAM,RBM14,RBFOX2,CPSF6,USP39,ILF3,SNRPF,SPARC,CLK1,KRT18,CDH2,LARP1,MLLT11,ELAVL2,MAGOH,BUD31,CLK3,MATR3,NR2F1,S100A11,RBP4,TSTD1,CLDN7,SYMPK,MT1E,KAT5,SNRNP35,PRPF19,WRN,SMU1,SNW1,SNRPN,ITM2B,MFAP1,DHX32,PPP1R8,B2M,PDE3A,ACIN1,FGFBP3,AKAP8L,LUM,SYT1,CTCF,DCN,ADGRV1,SIRT1
IM,0.7933828873764991,0.5231922308392176,-0.8915133772627982,-0.3993247051659553,0.16894980425421155,-0.050214729734767184,0.39202032173489176,-0.16756941956271604,-0.2599253819893062,-0.12118489721962976,1.2591414299249664,-0.3730612618161539,-0.6177141284905493,1.336124762119125,-0.33434972983318484,0.3694334458621724,-0.4793071127488164,1.7757242966011746,-0.3430877234050046,-0.23212127030497462,0.4073514392960353,-0.39053541350243115,-0.18041612636314966,0.22401969554177362,0.49177534363944103,0.07213074781093362,-0.03470057438581629,1.1223910418109373,-0.40134351537066665,0.8365344440643929,0.13822290561236344,-0.3970503403086351,0.308018652392154,-0.14637984355362987,-0.21302802666279771,0.37826492873814804,1.2752887084076232,-0.3578899652316917,-0.18171059350586108,0.7633448730813793,0.5218655130884052,0.7652384415067841,-0.39724202514191714,-0.011234196706990341,-0.36374863695852105,0.8858462352547026,-0.2787224730664522,0.9089598748828516,0.48492642154414906,0.6440188381220056,0.03837483797498548,0.08763187029829876,0.8722837657632473,-0.25889156457748197,0.7943135256047662,1.2117375696435795,-0.33758913926790923,-0.4580896810124776,0.4138862683308375,0.7375595475724401,-0.019492534113662204,-0.011376719324694116,-0.4318209887641945,0.638426304728664,-0.251968046386453,0.8753249151101072,-0.26968105613357507,-0.3948263900957529,1.090780917029071,1.0315187697684776,-0.2129096671137533,-0.48314530241965065,-0.3434936998945895,0.7897926468247464,-0.45470563681496223,-0.12912338448167213,-0.25416060629754794,-0.4055609605444714,0.5474690244241796,-0.5042596655565185,-0.1339238899808997,1.7350445495702769,-0.4274222529387062,0.34113524566890346,-0.6001276061537004,0.11497874589791963,2.4952610970378544,0.27083957331331976,0.05787753732212853,0.9320082550097849,1.21034600743156,1.5673192965816136,-1.2460761823674051,1.2331294652291978,-0.0031786635225421354,0.44026696931514064,0.825779565267615,0.31354659366471066,-0.23247358097171955,-0.593066748275293,-0.3635195538097036,-0.5022875035104744,0.30729597723477486,3.417352713196592,1.0941716704938722,1.3158093317382566,-0.10003320988436201,0.9198580474688373,0.13456443392614612,0.6392825242329443,0.7814853452900911,0.6997393556560001,0.046437542855999873,0.5241072475682803,-0.5744671947274523,0.9064058505999579,1.821554345532726,-0.18683162181840438,-0.20119174841825974,0.12820803975242642,0.6115172583219517,-0.6706447883974235,-0.16921538957175253,-0.0176374920806391,0.6957193348221383,0.35257526464925876,2.1279150087553,-0.1029080262758521,-0.36652159674768486,-0.4005101663960111,1.2086555546729947,2.946642601541334,-0.22964254100118656,0.6446854743545167,1.8633829885695532,-0.16162329402373057,-1.5100054553928768,-0.7008212385972288,1.5989230201996432,-0.472755806263744,-0.3579341535348734,-0.2708499769187541,1.5661302121978542,-0.4862123945046393,0.7679345215067009,-0.2976528677741794,0.5385101160616081,0.961475571045154,-0.30926129695409055,0.3860558265307959,0.3233293977082215,1.8006223004341075,-0.39488972981573517,0.2988282686833227,-0.2739592904497838,0.3004583844980227,-0.41095900821303727,-0.14467038743568342,-0.28640128206432747,-0.23519220138863448,-0.2509444363745505,-0.19118881381341188,0.1712800837245956,-0.29459868333218875,-0.016311492870485826,-0.41691182017213896,0.7607916085031876,-0.21984970077475538,0.49317033990752307,-0.3097119255944989,0.0198324527021299,-0.23342373628022292,-0.3522136685252971,0.0027463261144404956,-0.265541164760373,0.3016886777844631,0.4066470284605349,-0.3914428063748313,0.42319719922027427,0.8483164655483596,-0.1575567432524787,-0.6787340686911806,-0.34431092540618147,1.5882131130661126,0.2862427106207481,0.6768383462314537,0.7235432614145421,0.24981465267318842,0.9375351621673512,1.3436147426931893,-0.5668186147953401,-0.04709709050349748,0.12410142142416238,0.34282671479445675,-0.282768458313848,-0.18101340891839615,0.24004535555598094,1.5752549823389854,0.006056389146619454,3.3864360542526972,0.9246045030593015,-0.4880139627385504,0.5606184271772806,2.336746033121953,-0.2545615432359115,1.1672763855930817,0.6768513436697904,0.8203733241722899,-0.3161524784776643,0.6342623448246713,-0.2720808583881063,-0.5017216117350753,-0.2515675309357535,0.6879544307102501,0.0815944247695976,0.17703023928720432,-0.5826325947891987,0.15856557683166053,0.056441080545075115,-0.09282564821088361,0.5835952440136014,-0.8031623253799306,0.6249406787018537,1.423618663080663,-0.09476577629144511,0.8875285954936843,-0.4306998011554854,-0.36533535276582385,1.2781441282993768,-0.12653535152499193,0.2594426706522416,-0.37077801735845706,0.09501434488320032,1.3282025807459552,0.2947496149395936,-0.1461034340683528,-0.3173691953285182,-0.5195085556615504,-0.039848901569446434,-0.12671877680823918,1.7654244505891887,-0.1717231368721906,0.3657777926415784,1.044360878615267,0.6697202206724798,1.1089084305101145,-0.14303800437345499,-0.3100520056914295,0.33261452626263294,-0.4401723311053652,1.1694098914970839,-0.533714122970669,1.1061682448102526,0.05269850865048435,-0.36362284371522546,-0.3710002860121463,1.2265504589133218,-0.26092254821955213,0.5312525748644005,1.0449432520835085,1.0393344939814846,-0.05545275094473479,-0.8229429560687319,0.3050943895119024,0.5525187152960627,-0.1968861459357682,-0.46262241331586373,0.41968806428469513,1.459110069207018,1.3422641239220787,0.4494106076912353,-0.26452507121161295,-0.3174841464248245,-0.4928974566406413,0.8471313787806237,-1.561241610928426,-0.37137582887002246,1.1381139935823432,0.7640749547386327,-0.40292220963351494,-0.33388205585267516,0.47196301162968246,1.1774126560306521,0.5820278680902569,1.6284849252446039,1.6542237699446491,0.8364025173800722,0.8232676951967244,1.1506440886785165,0.4918352946532811,-0.5015912155532334,0.7652017530251498,-0.5011182907251797,-0.41144502314773596,0.161437669999699,-0.266299183215289,0.4336546089254199,0.5487674691050459,0.08903471864454054,0.6564384602749378,-0.3429722904343766,0.7841930563996135,0.4780257441256442,0.09750174146481742,0.01892191055901347,0.9484368078769735,1.7693768127059226,0.08235753112989738,-0.35454708614483016,0.7131263413802154,0.5014691935509858,0.8145299745301243,-0.45231427439626903,2.3280257149931747,0.5545589582089332,-0.6773331419325187,-0.13187213689416807,-0.7058288875712966,-0.08588361145956241,-0.292691036312697,-0.13711643466060686,0.9446449072252466,1.2910261165354087,0.9152514997995734,-0.9438939035171794,-0.8857848143930239,3.173392977460368,-0.25530057272282464,-0.6670092738102031,-0.35230832611719626,0.7526087097461319,0.5386039717358114,2.113662935130847,-0.22789991078776245,-0.5011738261539685,1.5400371589008686,3.105941224959977,0.29464156455936075,0.8549219387918301,-0.37955676393594484,1.477901574218836,0.12715336923422144,-0.36242802320175166,0.2269194082392743,1.1472514355631829,-0.36832474272414645,0.012580588001984609,0.6411347226864833,-0.013178588330484721,1.142104003919808,1.2655687605667285,-0.2200334394969161,3.0492809952631466,-0.3172237194089675,-0.325004747721451,0.4195601793542981,-0.18513760563025636,-0.1049917125473687,1.6640451307755468,-0.45747346294951846,1.1700136354004744,-0.3180978751695886,2.1759748453000975,0.47928868990370316,0.5868375562920897,-0.571043071779275,-1.321007005585466,-0.46956392810517655,0.13959327469665306,-0.47517945524293936,-0.6072445790046347,1.114617101992321,-0.30772425129860953,0.7290184809233484,0.8619897826800531,-0.03754011355962315,0.7031350343834555,0.5904808308502796,0.006531014700827638,-0.6167365766351836,1.129925437548363,0.7447973127590911,-0.33616618372406826,-0.4957560450189034,-0.9815287501973897,-0.3898838491446519,-0.40617173997671974,-0.5367880839383905,1.0100434240723213,0.5119811516381075,0.49346885845664246,1.575902324887103,0.4191990237721244,1.8028163486694317,2.8578855078042995,-0.3028545806587281,0.5629138410991166,-0.3489396329728436,-0.3340529660047066,0.5556804056736738,0.5805689864153654,-0.4312077542936776,0.8925185946002124,0.0946061421404881,-0.49937525373252384,0.7458431232820988,-0.13358499624842107,2.3066175314844393,-0.12859310307210536,-0.28110674001278646,-0.2370301249085485,-0.7702824456012822,0.9790343110667037,1.3846682720672698,0.6451192414287712,0.9509433647605638,2.2212274651878157,-0.2690173317248135,0.4155909392239322,1.8184656948924287,-0.31209260352218554,-0.2999310717133991,0.1287664499361895,-0.29631529977263316,0.9253965182255887,0.3047982787808994,0.05756566078159669,-0.4153312466136618,-0.1575369726698392,-0.3067664898633007,0.4161271002099782,-0.14071576415756304,-0.3022298129350952,-0.45688668927709114,0.09483565415433566,0.23141781701495928,-0.3481058540068799,0.8748181441555187,0.9179773297731764,-0.4526577009497873,1.4831590798702876,-0.42687138193190555,1.689576137511933,1.2790855625390005,-0.5831899681575993,0.5309176570035375,0.032095367204965905,0.14750489695628524,0.44908279851845073,1.90564291108559,-0.0006132123318790835,1.0017411452099882,0.25428453510687143,-0.3463384940907059,1.1049039865626096,-0.6514342287031829,0.6407008857958658,0.15513919174007917,1.3781271450385477,1.3413508777274787,-0.40764602214362716,-0.3621057200783897,0.31463699678157847,1.7362870746447232,0.4862774878384728,1.2016360912596105,-0.24459457524087452,-0.241237835661946,-0.12679275669407122,0.5535698596331767,-0.2962787961246843,0.49095578207135127,0.3242066832975431,-0.3826459810261475,-0.48795029545045165,1.1486390745170734,0.4989366615486791,0.9454021030635972,0.3969262528286924,0.4926601981777281,0.7673927291896112,-0.05547798255513237,0.6864688404199821,-0.2236059278248403,0.3477215831284432,-0.4467682296202991,2.0551066044055557,0.05682299518724852,-0.3517691746220667,-0.023257178755519414,1.0617242888712908,-0.35629010247829396,0.9944849935955257,0.03047476870152771,0.6917739744253016,-0.2483564555866718,-0.3322430238243205,-0.6680839989914279,0.3124350506644181,1.6257166954381739,1.1893959543081842,1.2916420535768014,1.2926993219146297,0.4537834717462203,-0.4972883638169078,2.970226689046481,0.4030744198676661,-0.3947758096588524,0.3872805639933669,-0.27949465060591994,-0.6855879357260577,-0.270019227905002,-0.3954165689995744,-0.40551951734084946,-0.3247535384484631,0.8610549836652522,-0.06955765397155543,1.993564963935408,-0.7893736785714268,-0.3082686777376013,0.2866626429459834,1.0157617990608072,1.1636905174925465,-0.7922717162677687,1.9243767649736305,0.2395649985438281,0.3484284658982979,1.044005178128098,0.10085308643036661,0.6332813227180383,0.35246404233753875,0.4437083701739132,2.430329623985424,-0.4483750835838286,0.016573571530704274,-0.2427118020171723,-0.42430709242153913,-0.6738758153060922,0.83644351743514,1.1532574392741108,0.42869726183689355,1.2442745246038174,-0.6041184718496405,1.2774072969238122,2.6859870062295728,-0.23985476677508905,0.08197953444391667,-0.5614566484906345,0.7702825072255745,-0.7980221342489726,-0.3373692543560243,-0.06944228018174714,0.4422676803451034,1.7723899214389782,-0.5714751780746704,1.1858180488574306,1.0269113756527033,-0.3288025910549021,0.5523456832431075,-0.22681293024640165,-0.3509940272785935,0.13613842625129433,0.026993762845162004,0.7296386848997343,-0.44578093246865763,-0.15008611801946797,-0.3995166583492154,2.3358015246171986,0.1888942154167684,-0.21938588572578194,-0.013729678110552307,0.16821728568316666,1.5086504184277532,1.5971927221330995,0.4308534787815707,1.875807976561383,-0.22548829825383812,2.2390224182837457,0.22321230653737176,-0.26828032161027593,1.4897813943786673,0.4978178129790907,-0.424599076183251,0.3810036930825618,-0.442264972337955,1.480939781933462,0.3490687888457682,0.7084839062380099,-0.42489308656023855,1.9566321227404146,1.1031645435963737,-0.9657746020192615,0.3207609555936127,0.6426268524724774,1.660270490849869,1.2566119362236159,1.3894442466967734,-0.41823283565137404,1.7654921349819326,0.5156850982865377,0.7130119995115191,-0.28950190260644015,0.3207328271457471,-0.35875106841828025,0.11356815259685685,0.3102008404474123,1.113482066245993,0.5692723501561161,0.15502004152099527,0.7634310308806964,1.38634240632042,0.6893096395228341,-0.3112231965827826,-0.5609011770647959,-0.2637053257904499,0.9468514502338645,-0.334341705425978,-0.30944692077575725,-0.463337341760528,1.0029992702183859,0.5994922933598287,-0.28738992992034834,-0.37577150159842854,-0.22765635233319684,0.40037389704994336,-0.6627814877497645,0.2026014197674055,-0.4652541179733506,0.024183102462307857,1.4360770857570329,0.8612240272633013,0.3495550754711554,-0.26142121761710974,0.033836845834871634,1.0624131742700784,0.9209589805124755,-0.242360418661859,0.2562861947168642,-0.2874966789521642,-0.4392871706444403,0.5653396168454079,1.892018813501514,-0.3384266682858568,0.49804624384969864,0.7990428986775563,0.5296721150392297,0.6049312311106098,0.14341807313220892,-0.4766835908169966,-0.18600549869173447,1.1710514082111272,1.3069649327839634,2.4416444754816804,0.04146734063468326,-0.7962169755747733,-0.6303876854372255,0.5980472918454273,1.4587394571435055,0.48111594860617796,1.5008567623276245,0.28033389862065883,1.1297305552849108,1.2224802052556234,1.3780079551015056,1.6984952995319516,1.5339761493109743,0.6594468907600418,0.5949448659717563,0.06550269132022196,0.4366435525714295,0.41086538330429556,-0.7386691772896491,-0.4812357633507481,1.0366647978540884,0.2575392406793711,-0.45560224623669743,-0.251973779966929,-0.21963574905744754,-0.6966655385196927,0.17507047821019145,1.234524148652392,-0.030611376080472142,3.4261661655527873,0.9662696777138703,0.002744696872379658,0.007425989593415763,0.5377693675410827,0.31962333856760533,0.0243050817151269,-0.5473324283295095,0.6226042460792596,-0.2014658518469045,-0.07796235953278868,-0.8175058130627751,-0.3366254733390942,0.57956400170395,-0.14965160080515574,-0.3853454675451274,-0.3840415536495164,2.132933649690539,-0.376218753713218,0.13729794903586265,0.7881556032741087,0.14583036570272043,0.9224893554177551,2.1618435122272426,0.017355091775637942,0.06166768797825521,0.08992149043478838,0.637089636315685,0.22583211131348843,0.22645019498767996,-0.013104481510023185,1.48626701160339,0.24148444156828713,0.5384332302746931,0.7933599927622336,1.4224686026262396,-0.3740435422250903,-0.4193222407317051,0.7315459349022646,-0.0007905557309983507,0.132117980620984,-0.7942720115506694,1.484332467746562,0.07965732763698655,-0.35676901974669106,0.01487087930766635,0.27906424757897724,0.7957112196793795,-0.47796410287594865,-0.32145884923541146,1.2497234739878194,0.0802387346130732,1.1150366732676216,1.534969950053889,0.17883999114405041,0.15383761867026322,0.7134888730513034,0.7628031159087169,0.1318723632184362,1.0719429132533527,-0.1606785362189295,2.9666782038424384,1.2164109070226394,-0.44752485316511587,0.8676657383318188,-0.29865276223202286,0.02681811641034596,1.0087976928219096,0.7605263534482842,0.035758289948917735,0.8784619966991595
